Marka,Model,Godiste,Kilometraza,Karoserija,Gorivo,Kubikaza,Snaga motora,Cena,EKM,Pogon,Menjac,Klima,Boja,Materijal enterijera,prosek_god_km,Starost,Km_cat
BMW,118,2010,201500,Hecbek,Dizel,2.0,135,6600.0,Euro 5 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,18318.18181818182,11,200000-210000
BMW,118,2005,256000,Hecbek,Dizel,2.0,120,4200.0,Euro 3 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,16000.0,16,250000-260000
BMW,118,2007,280000,Hecbek,Dizel,2.0,145,4199.0,Euro 5 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,20000.0,14,280000-290000
BMW,118,2004,270000,Hecbek,Dizel,2.0,120,2999.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15882.35294117647,17,270000-280000
BMW,118,2006,231600,Hecbek,Dizel,2.0,120,4500.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15440.0,15,230000-240000
BMW,118,2007,225320,Hecbek,Dizel,2.0,120,4200.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,16094.285714285714,14,220000-230000
BMW,118,2004,204000,Hecbek,Dizel,2.0,120,3800.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,12000.0,17,200000-210000
BMW,118,2005,256000,Hecbek,Dizel,2.0,120,4200.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,16000.0,16,250000-260000
BMW,118,2006,280000,Hecbek,Dizel,2.0,120,4200.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,18666.666666666668,15,280000-290000
BMW,118,2006,282020,Hecbek,Dizel,2.0,120,3900.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Manuelna klima ,Crna,Stof,18801.333333333332,15,280000-290000
BMW,118,2011,197917,Hecbek,Dizel,2.0,145,7500.0,Euro 5 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Bela,Stof,19791.7,10,190000-200000
BMW,118,2009,191000,Hecbek,Dizel,2.0,145,4800.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15916.666666666666,12,190000-200000
BMW,118,2008,243600,Hecbek,Dizel,2.0,145,4800.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,18738.46153846154,13,240000-250000
BMW,118,2007,292410,Hecbek,Dizel,2.0,145,4000.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,20886.428571428572,14,290000-300000
BMW,118,2008,218500,Hecbek,Dizel,2.0,145,4999.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Bela,Prirodna koza,16807.69230769231,13,210000-220000
BMW,118,2008,245000,Hecbek,Dizel,2.0,145,4850.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,18846.153846153848,13,240000-250000
BMW,118,2005,256239,Hecbek,Dizel,2.0,120,3750.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Plava,Stof,16014.9375,16,250000-260000
BMW,118,2009,220000,Hecbek,Dizel,2.0,145,4750.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,18333.333333333332,12,220000-230000
BMW,118,2014,243000,Hecbek,Dizel,2.0,145,10500.0,Euro 5 ,Zadnji ,Automatski / poluautomatski ,Automatska klima ,Bela,Stof,34714.28571428572,7,240000-250000
BMW,118,2007,222790,Hecbek,Benzin,2.0,145,3990.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Manuelna klima ,Siva,Stof,15913.57142857143,14,220000-230000
BMW,118,2013,270000,Hecbek,Dizel,2.0,145,8300.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,33750.0,8,270000-280000
BMW,118,2005,191000,Hecbek,Dizel,2.0,120,3899.0,Euro 3 ,Zadnji ,Manuelni 6 brzina ,Manuelna klima ,Druga,Drugi,11937.5,16,190000-200000
BMW,118,2009,212000,Hecbek,Dizel,2.0,145,5490.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,17666.666666666668,12,210000-220000
BMW,118,2016,212000,Hecbek,Dizel,2.0,150,12650.0,Euro 6 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crvena,Drugi,42400.0,5,210000-220000
BMW,118,2013,244000,Hecbek,Dizel,2.0,145,9200.0,Euro 5 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,30500.0,8,240000-250000
BMW,118,2004,196728,Hecbek,Dizel,2.0,120,3500.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,11572.235294117647,17,190000-200000
BMW,118,2006,268000,Hecbek,Dizel,2.0,120,4200.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,17866.666666666668,15,260000-270000
BMW,118,2010,189093,Hecbek,Dizel,2.0,145,5900.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Manuelna klima ,Crna,Stof,17190.272727272728,11,180000-190000
BMW,118,2008,181106,Hecbek,Dizel,2.0,145,4490.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,13931.23076923077,13,180000-190000
BMW,118,2007,213000,Hecbek,Dizel,2.0,145,3950.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15214.285714285714,14,210000-220000
BMW,118,2005,197053,Hecbek,Dizel,2.0,120,3900.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12315.8125,16,190000-200000
BMW,118,2005,230000,Hecbek,Dizel,2.0,120,3950.0,Euro 3 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,14375.0,16,230000-240000
BMW,118,2009,208000,Hecbek,Dizel,2.0,145,5900.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,17333.333333333332,12,200000-210000
BMW,118,2016,219000,Hecbek,Dizel,2.0,150,11990.0,Euro 6 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Plava,Stof,43800.0,5,210000-220000
BMW,118,2005,178111,Hecbek,Dizel,2.0,120,4300.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,11131.9375,16,170000-180000
BMW,118,2005,222000,Hecbek,Dizel,2.0,120,3650.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,13875.0,16,220000-230000
BMW,118,2008,220000,Hecbek,Dizel,2.0,120,4300.0,Euro 4 ,Zadnji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,16923.076923076922,13,220000-230000
Alfa Romeo,147,2007,150000,Hecbek,Benzin,1.6,105,2499.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,10714.285714285714,14,150000-160000
Alfa Romeo,147,2004,150237,Hecbek,Benzin,1.6,105,1399.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,8837.470588235294,17,150000-160000
Alfa Romeo,147,2005,223000,Hecbek,Benzin,1.6,120,2000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Kombinovana koza,13937.5,16,220000-230000
Alfa Romeo,147,2002,132000,Hecbek,Benzin,1.6,105,1350.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,6947.368421052632,19,130000-140000
Alfa Romeo,147,2001,135700,Hecbek,Benzin,1.6,105,1600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,6785.0,20,130000-140000
Alfa Romeo,147,2004,158000,Hecbek,Benzin,1.6,105,1300.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,9294.117647058823,17,150000-160000
Alfa Romeo,147,2001,195000,Hecbek,Benzin + Gas (TNG),1.6,120,1300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Prirodna koza,9750.0,20,190000-200000
Alfa Romeo,147,2006,142718,Hecbek,Benzin,1.6,120,2649.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Prirodna koza,9514.533333333333,15,140000-150000
Alfa Romeo,147,2006,201200,Hecbek,Benzin,1.6,120,1950.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Prirodna koza,13413.333333333334,15,200000-210000
Alfa Romeo,147,2009,145000,Hecbek,Benzin,1.6,105,3450.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,12083.333333333334,12,140000-150000
Alfa Romeo,147,2006,227000,Hecbek,Benzin,1.6,120,1950.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,15133.333333333334,15,220000-230000
Alfa Romeo,147,2006,183000,Hecbek,Benzin,1.6,120,2000.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Prirodna koza,12200.0,15,180000-190000
Alfa Romeo,147,2003,170000,Hecbek,Benzin,1.6,105,1600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Stof,9444.444444444445,18,170000-180000
Alfa Romeo,147,2002,230000,Hecbek,Benzin,1.6,105,1400.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Stof,12105.263157894737,19,230000-240000
Alfa Romeo,147,2006,128888,Hecbek,Benzin,1.6,120,2450.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Prirodna koza,8592.533333333333,15,120000-130000
Alfa Romeo,147,2002,141000,Hecbek,Benzin,1.6,105,1300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,7421.0526315789475,19,140000-150000
Alfa Romeo,147,2009,119320,Hecbek,Benzin,1.6,120,2990.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,9943.333333333334,12,110000-120000
Alfa Romeo,147,2005,117000,Hecbek,Benzin,1.6,105,2200.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Drugi,7312.5,16,110000-120000
Alfa Romeo,147,2002,200000,Hecbek,Benzin,1.6,105,1350.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,10526.315789473685,19,200000-210000
Alfa Romeo,147,2007,180000,Hecbek,Benzin,1.6,120,2100.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Druga,Stof,12857.142857142857,14,180000-190000
Alfa Romeo,147,2003,200549,Hecbek,Benzin + Gas (TNG),1.6,105,1900.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Prirodna koza,11141.611111111111,18,200000-210000
Alfa Romeo,147,2003,240000,Hecbek,Benzin,1.6,105,1599.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Prirodna koza,13333.333333333334,18,240000-250000
Alfa Romeo,147,2002,200000,Hecbek,Benzin,1.6,105,1550.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,10526.315789473685,19,200000-210000
Alfa Romeo,147,2002,167456,Hecbek,Benzin,1.6,105,1300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Drugi,8813.473684210527,19,160000-170000
Alfa Romeo,147,2001,259900,Hecbek,Benzin,1.6,120,1600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Prirodna koza,12995.0,20,250000-260000
Alfa Romeo,147,2006,178000,Hecbek,Benzin,1.6,105,2300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,11866.666666666666,15,170000-180000
Alfa Romeo,147,2004,150237,Hecbek,Benzin,1.6,105,1399.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,8837.470588235294,17,150000-160000
Alfa Romeo,147,2005,223000,Hecbek,Benzin,1.6,120,2000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Kombinovana koza,13937.5,16,220000-230000
Alfa Romeo,147,2002,132000,Hecbek,Benzin,1.6,105,1350.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,6947.368421052632,19,130000-140000
Alfa Romeo,147,2007,200000,Hecbek,Dizel,1.9,120,2550.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14285.714285714286,14,200000-210000
Alfa Romeo,147,2008,199000,Hecbek,Dizel,1.9,120,2499.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Drugi,15307.692307692309,13,190000-200000
Alfa Romeo,147,2005,310000,Hecbek,Dizel,1.9,150,2650.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,19375.0,16,310000-320000
Alfa Romeo,147,2007,165000,Hecbek,Dizel,1.9,150,2450.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,11785.714285714286,14,160000-170000
Alfa Romeo,147,2005,162000,Hecbek,Dizel,1.9,150,2150.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Drugi,10125.0,16,160000-170000
Alfa Romeo,147,2005,190000,Hecbek,Dizel,1.9,115,2000.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,11875.0,16,190000-200000
Alfa Romeo,147,2001,180000,Hecbek,Dizel,1.9,115,1400.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Kombinovana koza,9000.0,20,180000-190000
Alfa Romeo,147,2002,166000,Hecbek,Dizel,1.9,115,1700.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,8736.842105263158,19,160000-170000
Alfa Romeo,147,2005,176000,Hecbek,Dizel,1.9,115,2190.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,11000.0,16,170000-180000
Alfa Romeo,147,2001,253850,Hecbek,Dizel,1.9,115,1450.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,12692.5,20,250000-260000
Alfa Romeo,147,2006,242000,Hecbek,Dizel,1.9,120,2450.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,16133.333333333334,15,240000-250000
Alfa Romeo,147,2008,181300,Hecbek,Dizel,1.9,120,2700.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,13946.153846153846,13,180000-190000
Alfa Romeo,147,2006,221153,Hecbek,Dizel,1.9,120,2500.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14743.533333333333,15,220000-230000
Alfa Romeo,147,2008,173500,Hecbek,Dizel,1.9,120,2300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Drugi,13346.153846153846,13,170000-180000
Alfa Romeo,147,2009,200300,Hecbek,Dizel,1.9,150,2649.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,16691.666666666668,12,200000-210000
Alfa Romeo,147,2005,197000,Hecbek,Dizel,1.9,150,2250.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,12312.5,16,190000-200000
Alfa Romeo,147,2006,214490,Hecbek,Dizel,1.9,120,2500.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Prirodna koza,14299.333333333334,15,210000-220000
Alfa Romeo,147,2005,214000,Hecbek,Dizel,1.9,115,2250.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Prirodna koza,13375.0,16,210000-220000
Alfa Romeo,147,2005,245000,Hecbek,Dizel,1.9,115,2100.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,15312.5,16,240000-250000
Alfa Romeo,147,2005,270000,Hecbek,Dizel,1.9,150,2000.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,16875.0,16,270000-280000
Alfa Romeo,147,2002,240455,Hecbek,Dizel,1.9,115,1450.0,Euro 5 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,12655.526315789473,19,240000-250000
Alfa Romeo,147,2004,240500,Hecbek,Dizel,1.9,140,1650.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,14147.058823529413,17,240000-250000
Alfa Romeo,147,2002,223000,Hecbek,Dizel,1.9,115,1500.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Kombinovana koza,11736.842105263158,19,220000-230000
Alfa Romeo,147,2005,250000,Hecbek,Dizel,1.9,150,2550.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Prirodna koza,15625.0,16,250000-260000
Alfa Romeo,147,2006,192000,Hecbek,Dizel,1.9,120,1950.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Prirodna koza,12800.0,15,190000-200000
Alfa Romeo,147,2007,180000,Hecbek,Dizel,1.9,120,2400.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,12857.142857142857,14,180000-190000
Alfa Romeo,147,2002,225000,Hecbek,Dizel,1.9,115,1400.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,11842.105263157895,19,220000-230000
Alfa Romeo,147,2002,225400,Hecbek,Dizel,1.9,115,1450.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,11863.157894736842,19,220000-230000
Alfa Romeo,147,2005,225000,Hecbek,Dizel,1.9,150,2699.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14062.5,16,220000-230000
Alfa Romeo,147,2007,232000,Hecbek,Dizel,1.9,120,2350.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,16571.428571428572,14,230000-240000
Alfa Romeo,147,2006,143820,Hecbek,Dizel,1.9,150,2500.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Manuelna klima ,Siva,Stof,9588.0,15,140000-150000
Alfa Romeo,147,2003,205430,Hecbek,Dizel,1.9,115,1650.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Prirodna koza,11412.777777777777,18,200000-210000
Alfa Romeo,147,2008,192500,Hecbek,Dizel,1.9,120,2300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,14807.692307692309,13,190000-200000
Alfa Romeo,147,2005,199961,Hecbek,Dizel,1.9,120,2000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Drugi,12497.5625,16,190000-200000
Alfa Romeo,147,2008,213067,Hecbek,Dizel,1.9,150,2500.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,16389.76923076923,13,210000-220000
Alfa Romeo,147,2008,201860,Hecbek,Dizel,1.9,120,2300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,15527.692307692309,13,200000-210000
Alfa Romeo,147,2007,268255,Hecbek,Dizel,1.9,120,2500.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Drugi,19161.071428571428,14,260000-270000
Alfa Romeo,147,2003,237300,Hecbek,Dizel,1.9,115,1500.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Drugi,13183.333333333334,18,230000-240000
Alfa Romeo,147,2006,210000,Hecbek,Dizel,1.9,120,1999.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,14000.0,15,210000-220000
Alfa Romeo,147,2002,236000,Hecbek,Dizel,1.9,115,1550.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,12421.052631578947,19,230000-240000
Alfa Romeo,147,2005,196854,Hecbek,Dizel,1.9,120,2650.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12303.375,16,190000-200000
Alfa Romeo,147,2005,205000,Hecbek,Dizel,1.9,120,2200.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,12812.5,16,200000-210000
Alfa Romeo,147,2004,226000,Hecbek,Dizel,1.9,140,1700.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,13294.117647058823,17,220000-230000
Alfa Romeo,147,2007,244000,Hecbek,Dizel,1.9,120,2550.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Prirodna koza,17428.571428571428,14,240000-250000
Alfa Romeo,147,2003,261131,Hecbek,Dizel,1.9,115,1600.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,14507.277777777777,18,260000-270000
Alfa Romeo,147,2009,198000,Hecbek,Dizel,1.9,120,2500.0,Euro 5 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,16500.0,12,190000-200000
Alfa Romeo,147,2003,285000,Hecbek,Dizel,1.9,140,1900.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Plava,Prirodna koza,15833.333333333334,18,280000-290000
Alfa Romeo,147,2005,224771,Hecbek,Dizel,1.9,115,2300.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,14048.1875,16,220000-230000
Alfa Romeo,147,2006,180000,Hecbek,Dizel,1.9,120,2150.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Drugi,12000.0,15,180000-190000
Alfa Romeo,147,2001,212000,Hecbek,Dizel,1.9,115,1600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Stof,10600.0,20,210000-220000
Alfa Romeo,147,2002,268000,Hecbek,Dizel,1.9,115,1650.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,14105.263157894737,19,260000-270000
Alfa Romeo,147,2005,243684,Hecbek,Dizel,1.9,115,2400.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,15230.25,16,240000-250000
Alfa Romeo,147,2007,240000,Hecbek,Dizel,1.9,150,2299.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,17142.85714285714,14,240000-250000
Alfa Romeo,147,2007,246000,Hecbek,Dizel,1.9,150,2400.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,17571.428571428572,14,240000-250000
Alfa Romeo,147,2006,240100,Hecbek,Dizel,1.9,120,2400.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,16006.666666666666,15,240000-250000
Alfa Romeo,147,2008,171800,Hecbek,Dizel,1.9,120,2700.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,13215.384615384615,13,170000-180000
Alfa Romeo,147,2006,255000,Hecbek,Dizel,1.9,120,2500.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,17000.0,15,250000-260000
Alfa Romeo,147,2001,315000,Hecbek,Dizel,1.9,115,1700.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Druga,Stof,15750.0,20,310000-320000
Alfa Romeo,147,2004,197800,Hecbek,Dizel,1.9,115,1750.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,11635.29411764706,17,190000-200000
Alfa Romeo,147,2002,230000,Hecbek,Dizel,1.9,140,1650.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,12105.263157894737,19,230000-240000
Alfa Romeo,147,2007,200000,Hecbek,Dizel,1.9,120,2550.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14285.714285714286,14,200000-210000
Alfa Romeo,147,2008,199000,Hecbek,Dizel,1.9,120,2499.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Drugi,15307.692307692309,13,190000-200000
Alfa Romeo,147,2005,310000,Hecbek,Dizel,1.9,150,2650.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,19375.0,16,310000-320000
Alfa Romeo,159,2006,289000,Limuzina,Dizel,1.9,150,2999.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Drugi,19266.666666666668,15,280000-290000
Alfa Romeo,159,2008,196705,Karavan,Dizel,1.9,150,3950.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15131.153846153846,13,190000-200000
Alfa Romeo,159,2008,200474,Karavan,Dizel,1.9,150,3850.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,15421.076923076924,13,200000-210000
Alfa Romeo,159,2007,183000,Karavan,Dizel,1.9,120,3000.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,13071.42857142857,14,180000-190000
Alfa Romeo,159,2009,262000,Karavan,Dizel,1.9,150,3750.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,21833.333333333332,12,260000-270000
Alfa Romeo,159,2006,208000,Limuzina,Dizel,1.9,150,3290.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,13866.666666666666,15,200000-210000
Alfa Romeo,159,2006,186551,Limuzina,Dizel,1.9,150,3000.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,12436.733333333334,15,180000-190000
Alfa Romeo,159,2006,260000,Karavan,Dizel,1.9,150,3000.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crvena,Prirodna koza,17333.333333333332,15,260000-270000
Alfa Romeo,159,2005,191930,Limuzina,Dizel,1.9,120,3350.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,11995.625,16,190000-200000
Alfa Romeo,159,2005,185000,Limuzina,Dizel,1.9,120,3450.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,11562.5,16,180000-190000
Alfa Romeo,159,2006,236000,Karavan,Dizel,1.9,120,2950.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15733.333333333334,15,230000-240000
Alfa Romeo,159,2006,300000,Limuzina,Dizel,1.9,150,3200.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,20000.0,15,300000-310000
Alfa Romeo,159,2006,200733,Limuzina,Dizel,1.9,120,3100.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,13382.2,15,200000-210000
